26/01/2015 08:00;Lundi ;15,5
26/01/2015 09:00;Lundi ;23
26/01/2015 10:00;Lundi ;21,8
26/01/2015 11:00;Lundi ;25,5
26/01/2015 12:00;Lundi ;29,8
26/01/2015 13:00;Lundi ;33,5
26/01/2015 14:00;Lundi ;34,5
26/01/2015 15:00;Lundi ;35
26/01/2015 16:00;Lundi ;38
26/01/2015 17:00;Lundi ;37
26/01/2015 18:00;Lundi ;35
26/01/2015 19:00;Lundi ;28,3
26/01/2015 20:00;Lundi ;24,5
26/01/2015 21:00;Lundi ;24,5
26/01/2015 22:00;Lundi ;24,5
26/01/2015 23:00;Lundi ;26
27/01/2015 00:00;Lundi ;25
27/01/2015 01:00;Mardi ;24,5
27/01/2015 02:00;Mardi ;24,3
27/01/2015 03:00;Mardi ;21,5
27/01/2015 04:00;Mardi ;22,8
27/01/2015 05:00;Mardi ;18
27/01/2015 06:00;Mardi ;14,8
27/01/2015 07:00;Mardi ;23
27/01/2015 08:00;Mardi ;21,3
27/01/2015 09:00;Mardi ;25,8
27/01/2015 10:00;Mardi ;27
27/01/2015 11:00;Mardi ;30,3
27/01/2015 12:00;Mardi ;30,8
27/01/2015 13:00;Mardi ;33
27/01/2015 14:00;Mardi ;32
27/01/2015 15:00;Mardi ;35,8
27/01/2015 16:00;Mardi ;36,8
27/01/2015 17:00;Mardi ;36,8
27/01/2015 18:00;Mardi ;36,8
27/01/2015 19:00;Mardi ;26,5
27/01/2015 20:00;Mardi ;19,5
27/01/2015 21:00;Mardi ;20,8
27/01/2015 22:00;Mardi ;22
27/01/2015 23:00;Mardi ;22
28/01/2015 00:00;Mardi ;21,3
28/01/2015 01:00;Mercredi ;19
28/01/2015 02:00;Mercredi ;15,8
28/01/2015 03:00;Mercredi ;14,8
28/01/2015 04:00;Mercredi ;16,8
28/01/2015 05:00;Mercredi ;7,3
28/01/2015 06:00;Mercredi ;14
28/01/2015 07:00;Mercredi ;11,5
28/01/2015 08:00;Mercredi ;11,8
28/01/2015 09:00;Mercredi ;26,8
28/01/2015 10:00;Mercredi ;24,3
28/01/2015 11:00;Mercredi ;22,5
28/01/2015 12:00;Mercredi ; 
28/01/2015 13:00;Mercredi ; 
28/01/2015 14:00;Mercredi ; 
28/01/2015 15:00;Mercredi ; 
28/01/2015 16:00;Mercredi ; 
28/01/2015 17:00;Mercredi ; 
28/01/2015 18:00;Mercredi ; 
28/01/2015 19:00;Mercredi ; 
28/01/2015 20:00;Mercredi ; 
28/01/2015 21:00;Mercredi ; 
28/01/2015 22:00;Mercredi ; 
