date	cape	cape_virt	conv_inhib	cins	pressure	temp	mixr	relhumidity	windspeed	wind_direction	aot_440	ae
2010-10-10	333.63	513.35	-125.83	-73.13	300.0	-29.9	0.21	20.0	7	10	0.2212400000	0.7602040000
2010-10-11	911.59	1117.39	-68.58	-29.79	1000.0	26.2	18.17	83.0	2	30	0.2315994000	1.1568029400
2010-10-11	911.59	1117.39	-68.58	-29.79	925.0	22.6	13.97	74.0	9	150	0.2315994000	1.1568029400
2010-10-11	911.59	1117.39	-68.58	-29.79	850.0	18.8	10.33	64.0	10	135	0.2315994000	1.1568029400
2010-10-11	911.59	1117.39	-68.58	-29.79	700.0	9.2	5.58	53.0	11	100	0.2315994000	1.1568029400
2010-10-11	911.59	1117.39	-68.58	-29.79	500.0	-5.3	2.15	42.0	11	95	0.2315994000	1.1568029400
2010-10-11	911.59	1117.39	-68.58	-29.79	400.0	-16.7	1.19	46.0	14	45	0.2315994000	1.1568029400
2010-10-11	911.59	1117.39	-68.58	-29.79	300.0	-30.5	0.16	16.0	20	40	0.2315994000	1.1568029400
2010-10-12	0.00	9.66	0.00	-95.53	1000.0	27.8	13.85	58.0	5	80	0.1002272667	0.6802650667
2010-10-12	0.00	9.66	0.00	-95.53	925.0	22.2	13.88	75.0	6	75	0.1002272667	0.6802650667
2010-10-12	0.00	9.66	0.00	-95.53	850.0	18.0	11.27	73.0	7	75	0.1002272667	0.6802650667
2010-10-12	0.00	9.66	0.00	-95.53	700.0	9.4	3.90	37.0	9	65	0.1002272667	0.6802650667
2010-10-12	0.00	9.66	0.00	-95.53	500.0	-5.3	2.15	42.0	13	50	0.1002272667	0.6802650667
2010-10-12	0.00	9.66	0.00	-95.53	400.0	-16.3	0.85	32.0	15	45	0.1002272667	0.6802650667
2010-10-12	0.00	9.66	0.00	-95.53	300.0	-30.3	0.22	22.0	19	30	0.1002272667	0.6802650667
2010-10-13	272.52	436.54	-28.98	-11.34	1000.0	26.6	16.75	75.0	5	100	0.0816590000	0.9075440909
2010-10-13	272.52	436.54	-28.98	-11.34	925.0	21.2	13.01	75.0	13	110	0.0816590000	0.9075440909
2010-10-13	272.52	436.54	-28.98	-11.34	850.0	17.0	10.82	75.0	16	105	0.0816590000	0.9075440909
2010-10-13	272.52	436.54	-28.98	-11.34	700.0	10.2	1.05	9.0	14	80	0.0816590000	0.9075440909
2010-10-13	272.52	436.54	-28.98	-11.34	500.0	-5.7	1.36	27.0	12	60	0.0816590000	0.9075440909
2010-10-13	272.52	436.54	-28.98	-11.34	400.0	-18.3	0.85	37.0	18	80	0.0816590000	0.9075440909
2010-10-13	272.52	436.54	-28.98	-11.34	300.0	-31.1	0.15	15.0	21	45	0.0816590000	0.9075440909
2010-10-14	195.37	354.17	-77.56	-30.87	1000.0	26.0	17.07	79.0	1	10	0.0744500000	0.9485048571
2010-10-14	195.37	354.17	-77.56	-30.87	925.0	22.2	9.74	53.0	10	65	0.0744500000	0.9485048571
2010-10-14	195.37	354.17	-77.56	-30.87	850.0	17.6	8.31	56.0	14	95	0.0744500000	0.9485048571
2010-10-14	195.37	354.17	-77.56	-30.87	700.0	9.0	6.36	62.0	13	85	0.0744500000	0.9485048571
2010-10-14	195.37	354.17	-77.56	-30.87	500.0	-6.3	0.51	11.0	12	75	0.0744500000	0.9485048571
2010-10-14	195.37	354.17	-77.56	-30.87	400.0	-15.1	0.03	1.0	16	65	0.0744500000	0.9485048571
2010-10-14	195.37	354.17	-77.56	-30.87	300.0	-31.9	0.03	3.0	31	40	0.0744500000	0.9485048571
2010-10-15	885.88	1152.45	-12.80	-5.19	1000.0	26.8	18.17	80.0	6	95	0.1000533529	0.8443002353
2010-10-15	885.88	1152.45	-12.80	-5.19	925.0	21.8	13.88	77.0	15	115	0.1000533529	0.8443002353
2010-10-15	885.88	1152.45	-12.80	-5.19	850.0	16.8	10.40	73.0	14	120	0.1000533529	0.8443002353
2010-10-15	885.88	1152.45	-12.80	-5.19	700.0	10.2	2.82	25.0	6	110	0.1000533529	0.8443002353
2010-10-15	885.88	1152.45	-12.80	-5.19	500.0	-4.9	0.06	1.0	14	55	0.1000533529	0.8443002353
2010-10-15	885.88	1152.45	-12.80	-5.19	400.0	-15.3	0.03	1.0	17	60	0.1000533529	0.8443002353
2010-10-15	885.88	1152.45	-12.80	-5.19	300.0	-30.9	0.02	2.0	21	45	0.1000533529	0.8443002353
2010-10-16	0.34	5.80	-610.44	-398.73	1000.0	26.4	15.33	70.0	4	95	0.0890607727	0.8207752955
2010-10-16	0.34	5.80	-610.44	-398.73	925.0	21.2	9.74	56.0	7	70	0.0890607727	0.8207752955
2010-10-16	0.34	5.80	-610.44	-398.73	850.0	16.8	8.43	59.0	11	40	0.0890607727	0.8207752955
2010-10-16	0.34	5.80	-610.44	-398.73	700.0	11.2	0.46	4.0	22	15	0.0890607727	0.8207752955
2010-10-16	0.34	5.80	-610.44	-398.73	500.0	-4.7	0.16	3.0	11	60	0.0890607727	0.8207752955
2010-10-16	0.34	5.80	-610.44	-398.73	400.0	-18.5	0.05	2.0	24	70	0.0890607727	0.8207752955
2010-10-16	0.34	5.80	-610.44	-398.73	300.0	-29.9	0.01	1.0	46	35	0.0890607727	0.8207752955
2010-10-19	183.18	247.93	-114.64	-42.77	1000.0	25.6	15.53	74.0	3	20	0.0686273725	1.0443204314
2010-10-19	183.18	247.93	-114.64	-42.77	925.0	21.8	10.83	60.0	13	90	0.0686273725	1.0443204314
2010-10-19	183.18	247.93	-114.64	-42.77	850.0	16.6	7.24	52.0	12	95	0.0686273725	1.0443204314
2010-10-19	183.18	247.93	-114.64	-42.77	700.0	7.8	5.83	61.0	8	105	0.0686273725	1.0443204314
2010-10-19	183.18	247.93	-114.64	-42.77	500.0	-7.3	1.82	41.0	21	135	0.0686273725	1.0443204314
2010-10-19	183.18	247.93	-114.64	-42.77	400.0	-19.9	0.30	15.0	18	140	0.0686273725	1.0443204314
2010-10-19	183.18	247.93	-114.64	-42.77	300.0	-30.3	0.01	1.0	36	30	0.0686273725	1.0443204314
2010-10-20	247.82	329.23	-257.66	-6.86	1000.0	25.4	16.64	80.0	4	115	0.0593370816	1.3129579796
2010-10-20	247.82	329.23	-257.66	-6.86	925.0	20.4	12.03	73.0	13	120	0.0593370816	1.3129579796
2010-10-20	247.82	329.23	-257.66	-6.86	850.0	18.2	5.30	34.0	20	90	0.0593370816	1.3129579796
2010-10-20	247.82	329.23	-257.66	-6.86	700.0	9.8	3.45	32.0	32	80	0.0593370816	1.3129579796
2010-10-20	247.82	329.23	-257.66	-6.86	500.0	-4.5	0.16	3.0	16	75	0.0593370816	1.3129579796
2010-10-20	247.82	329.23	-257.66	-6.86	400.0	-18.1	0.54	23.0	13	140	0.0593370816	1.3129579796
2010-10-20	247.82	329.23	-257.66	-6.86	300.0	-32.7	0.01	1.0	27	85	0.0593370816	1.3129579796
2010-10-21	0.00	0.00	0.00	0.00	1000.0	25.8	12.99	61.0	4	90	0.0676074688	2.2176101875
2010-10-21	0.00	0.00	0.00	0.00	925.0	21.6	8.75	50.0	8	105	0.0676074688	2.2176101875
2010-10-21	0.00	0.00	0.00	0.00	850.0	16.8	8.43	59.0	12	120	0.0676074688	2.2176101875
2010-10-21	0.00	0.00	0.00	0.00	700.0	12.2	0.26	2.0	19	105	0.0676074688	2.2176101875
2010-10-21	0.00	0.00	0.00	0.00	500.0	-5.7	0.05	1.0	22	110	0.0676074688	2.2176101875
2010-10-21	0.00	0.00	0.00	0.00	400.0	-16.5	0.03	1.0	23	125	0.0676074688	2.2176101875
2010-10-21	0.00	0.00	0.00	0.00	300.0	-31.9	0.01	1.0	25	100	0.0676074688	2.2176101875
2010-10-22	1657.76	1940.87	-17.63	-9.30	1000.0	24.8	18.51	92.0	4	20	0.0647702941	1.2727962059
2010-10-22	1657.76	1940.87	-17.63	-9.30	925.0	22.2	14.43	78.0	17	90	0.0647702941	1.2727962059
2010-10-22	1657.76	1940.87	-17.63	-9.30	850.0	17.2	11.57	79.0	18	85	0.0647702941	1.2727962059
2010-10-22	1657.76	1940.87	-17.63	-9.30	700.0	10.8	5.42	47.0	10	75	0.0647702941	1.2727962059
2010-10-22	1657.76	1940.87	-17.63	-9.30	500.0	-4.3	0.56	10.0	17	70	0.0647702941	1.2727962059
2010-10-22	1657.76	1940.87	-17.63	-9.30	400.0	-15.7	0.20	7.0	23	120	0.0647702941	1.2727962059
2010-10-22	1657.76	1940.87	-17.63	-9.30	300.0	-32.7	0.03	3.0	24	115	0.0647702941	1.2727962059
2010-10-23	4.52	43.98	-56.80	-31.14	1000.0	25.4	15.53	75.0	6	20	0.0706916250	0.8734986250
2010-10-23	4.52	43.98	-56.80	-31.14	925.0	21.4	12.03	69.0	16	65	0.0706916250	0.8734986250
2010-10-23	4.52	43.98	-56.80	-31.14	850.0	16.4	9.40	68.0	18	60	0.0706916250	0.8734986250
2010-10-23	4.52	43.98	-56.80	-31.14	700.0	10.8	0.20	2.0	20	50	0.0706916250	0.8734986250
2010-10-23	4.52	43.98	-56.80	-31.14	500.0	-3.9	0.06	1.0	22	75	0.0706916250	0.8734986250
2010-10-23	4.52	43.98	-56.80	-31.14	400.0	-16.1	0.03	1.0	22	65	0.0706916250	0.8734986250
2010-10-23	4.52	43.98	-56.80	-31.14	300.0	-32.1	0.01	1.0	24	90	0.0706916250	0.8734986250
2010-10-24	9.33	36.45	-78.85	-48.52	1000.0	25.0	15.83	78.0	3	10	0.1056017826	0.8477284348
2010-10-24	9.33	36.45	-78.85	-48.52	925.0	21.6	11.42	64.0	21	65	0.1056017826	0.8477284348
2010-10-24	9.33	36.45	-78.85	-48.52	850.0	16.6	8.31	59.0	22	75	0.1056017826	0.8477284348
2010-10-24	9.33	36.45	-78.85	-48.52	700.0	11.0	2.19	19.0	25	90	0.1056017826	0.8477284348
2010-10-24	9.33	36.45	-78.85	-48.52	500.0	-5.9	0.36	7.0	26	70	0.1056017826	0.8477284348
2010-10-24	9.33	36.45	-78.85	-48.52	400.0	-15.5	0.03	1.0	24	65	0.1056017826	0.8477284348
2010-10-24	9.33	36.45	-78.85	-48.52	300.0	-31.9	0.01	1.0	8	135	0.1056017826	0.8477284348
2010-10-25	32.07	69.76	-79.33	-41.12	1000.0	27.0	15.93	70.0	9	60	0.1025907692	0.7280153077
2010-10-25	32.07	69.76	-79.33	-41.12	925.0	22.0	9.61	53.0	12	70	0.1025907692	0.7280153077
2010-10-25	32.07	69.76	-79.33	-41.12	850.0	17.4	8.20	55.0	15	80	0.1025907692	0.7280153077
2010-10-25	32.07	69.76	-79.33	-41.12	700.0	11.8	0.37	3.0	22	70	0.1025907692	0.7280153077
2010-10-25	32.07	69.76	-79.33	-41.12	500.0	-4.7	0.12	2.0	17	65	0.1025907692	0.7280153077
2010-10-25	32.07	69.76	-79.33	-41.12	400.0	-16.3	0.06	2.0	4	45	0.1025907692	0.7280153077
2010-10-25	32.07	69.76	-79.33	-41.12	300.0	-32.5	0.01	1.0	9	260	0.1025907692	0.7280153077
2010-10-26	805.28	993.48	-24.72	-11.04	1000.0	26.6	17.39	78.0	8	60	0.0913365882	0.6214934118
2010-10-26	805.28	993.48	-24.72	-11.04	925.0	21.6	13.88	78.0	18	75	0.0913365882	0.6214934118
2010-10-26	805.28	993.48	-24.72	-11.04	850.0	17.4	11.72	79.0	19	80	0.0913365882	0.6214934118
2010-10-26	805.28	993.48	-24.72	-11.04	700.0	8.4	7.44	75.0	17	80	0.0913365882	0.6214934118
2010-10-26	805.28	993.48	-24.72	-11.04	500.0	-4.9	1.33	25.0	9	330	0.0913365882	0.6214934118
2010-10-26	805.28	993.48	-24.72	-11.04	400.0	-17.7	0.30	13.0	29	310	0.0913365882	0.6214934118
2010-10-26	805.28	993.48	-24.72	-11.04	300.0	-33.1	0.01	1.0	32	290	0.0913365882	0.6214934118
2010-10-27	1418.97	1641.19	-11.99	-6.65	1000.0	25.2	18.39	89.0	1	5	0.0803000000	1.2673738571
2010-10-27	1418.97	1641.19	-11.99	-6.65	925.0	21.4	15.29	87.0	8	40	0.0803000000	1.2673738571
2010-10-27	1418.97	1641.19	-11.99	-6.65	850.0	17.2	12.52	85.0	14	60	0.0803000000	1.2673738571
2010-10-27	1418.97	1641.19	-11.99	-6.65	700.0	8.8	8.27	81.0	11	45	0.0803000000	1.2673738571
2010-10-27	1418.97	1641.19	-11.99	-6.65	500.0	-5.9	0.78	16.0	12	345	0.0803000000	1.2673738571
2010-10-27	1418.97	1641.19	-11.99	-6.65	400.0	-17.9	0.55	23.0	19	0	0.0803000000	1.2673738571
2010-10-27	1418.97	1641.19	-11.99	-6.65	300.0	-32.9	0.04	5.0	30	295	0.0803000000	1.2673738571
2010-10-28	592.36	764.90	-33.65	-20.49	1000.0	25.2	18.17	88.0	2	20	0.0585712941	2.9093702941
2010-10-28	592.36	764.90	-33.65	-20.49	925.0	21.2	13.18	76.0	9	110	0.0585712941	2.9093702941
2010-10-28	592.36	764.90	-33.65	-20.49	850.0	16.4	10.75	77.0	8	115	0.0585712941	2.9093702941
2010-10-28	592.36	764.90	-33.65	-20.49	700.0	8.4	5.26	53.0	7	125	0.0585712941	2.9093702941
2010-10-28	592.36	764.90	-33.65	-20.49	500.0	-5.7	1.48	30.0	1	15	0.0585712941	2.9093702941
2010-10-28	592.36	764.90	-33.65	-20.49	400.0	-18.7	0.02	1.0	16	270	0.0585712941	2.9093702941
2010-10-28	592.36	764.90	-33.65	-20.49	300.0	-33.1	0.02	2.0	37	245	0.0585712941	2.9093702941
2010-11-05	1030.24	1239.97	-17.59	-9.00	1000.0	26.4	18.39	83.0	6	90	0.1339483333	0.4270993333
2010-11-05	1030.24	1239.97	-17.59	-9.00	925.0	22.0	14.62	80.0	15	105	0.1339483333	0.4270993333
2010-11-05	1030.24	1239.97	-17.59	-9.00	850.0	17.2	11.12	76.0	25	115	0.1339483333	0.4270993333
2010-11-05	1030.24	1239.97	-17.59	-9.00	700.0	10.2	6.93	62.0	18	115	0.1339483333	0.4270993333
2010-11-05	1030.24	1239.97	-17.59	-9.00	600.0	1.8	5.18	71.0	3	114	0.1339483333	0.4270993333
2010-11-05	1030.24	1239.97	-17.59	-9.00	500.0	-6.3	2.54	53.0	1	35	0.1339483333	0.4270993333
2010-11-05	1030.24	1239.97	-17.59	-9.00	400.0	-16.5	0.06	2.0	16	5	0.1339483333	0.4270993333
2010-11-05	1030.24	1239.97	-17.59	-9.00	300.0	-30.1	0.04	4.0	43	10	0.1339483333	0.4270993333
2010-11-07	1610.17	1859.48	-5.82	-4.54	1000.0	24.6	18.05	91.0	6	115	0.0821921500	1.1495230500
2010-11-07	1610.17	1859.48	-5.82	-4.54	925.0	21.4	16.40	93.0	10	135	0.0821921500	1.1495230500
2010-11-07	1610.17	1859.48	-5.82	-4.54	850.0	16.4	13.46	96.0	4	50	0.0821921500	1.1495230500
2010-11-07	1610.17	1859.48	-5.82	-4.54	700.0	6.4	6.31	73.0	4	325	0.0821921500	1.1495230500
2010-11-07	1610.17	1859.48	-5.82	-4.54	500.0	-4.1	0.12	2.0	10	350	0.0821921500	1.1495230500
2010-11-07	1610.17	1859.48	-5.82	-4.54	400.0	-17.9	0.10	4.0	20	340	0.0821921500	1.1495230500
2010-11-07	1610.17	1859.48	-5.82	-4.54	300.0	-31.9	0.17	19.0	37	340	0.0821921500	1.1495230500
2010-11-20	0.00	1.90	0.00	-44.13	1000.0	24.2	13.33	69.0	4	260	0.0934891000	0.9660291000
2010-11-20	0.00	1.90	0.00	-44.13	925.0	20.6	10.69	64.0	16	35	0.0934891000	0.9660291000
2010-11-20	0.00	1.90	0.00	-44.13	850.0	15.0	8.54	67.0	13	45	0.0934891000	0.9660291000
2010-11-20	0.00	1.90	0.00	-44.13	700.0	12.4	0.24	2.0	14	50	0.0934891000	0.9660291000
2010-11-20	0.00	1.90	0.00	-44.13	500.0	-3.1	0.06	1.0	0	0	0.0934891000	0.9660291000
2010-11-20	0.00	1.90	0.00	-44.13	400.0	-16.5	0.03	1.0	6	90	0.0934891000	0.9660291000
2010-11-20	0.00	1.90	0.00	-44.13	300.0	-31.9	0.01	1.0	11	10	0.0934891000	0.9660291000
2010-11-21	728.90	920.05	-7.60	-3.69	1000.0	24.2	17.28	89.0	4	15	0.0505032500	2.3411682500
2010-11-21	728.90	920.05	-7.60	-3.69	925.0	20.2	13.01	80.0	18	70	0.0505032500	2.3411682500
2010-11-21	728.90	920.05	-7.60	-3.69	850.0	15.6	11.96	90.0	20	75	0.0505032500	2.3411682500
2010-11-21	728.90	920.05	-7.60	-3.69	700.0	11.6	1.66	14.0	11	35	0.0505032500	2.3411682500
2010-11-21	728.90	920.05	-7.60	-3.69	500.0	-5.1	0.52	10.0	9	25	0.0505032500	2.3411682500
2010-11-21	728.90	920.05	-7.60	-3.69	400.0	-16.3	0.19	7.0	11	240	0.0505032500	2.3411682500
2010-11-21	728.90	920.05	-7.60	-3.69	300.0	-33.3	0.03	3.0	23	315	0.0505032500	2.3411682500
2010-11-22	117.69	230.34	-60.10	-39.58	1000.0	25.2	15.83	77.0	4	0	0.0701254000	1.3160052000
2010-11-22	117.69	230.34	-60.10	-39.58	925.0	21.2	12.84	74.0	21	70	0.0701254000	1.3160052000
2010-11-22	117.69	230.34	-60.10	-39.58	850.0	16.8	10.40	73.0	19	70	0.0701254000	1.3160052000
2010-11-22	117.69	230.34	-60.10	-39.58	700.0	8.0	6.83	71.0	13	55	0.0701254000	1.3160052000
2010-11-22	117.69	230.34	-60.10	-39.58	500.0	-3.1	0.12	2.0	11	40	0.0701254000	1.3160052000
2010-11-22	117.69	230.34	-60.10	-39.58	400.0	-17.1	0.11	4.0	18	320	0.0701254000	1.3160052000
2010-11-22	117.69	230.34	-60.10	-39.58	300.0	-32.3	0.06	7.0	26	300	0.0701254000	1.3160052000
2010-11-24	1.26	6.14	-60.40	-38.09	1000.0	25.2	13.33	65.0	9	50	0.0984384000	0.4641390800
2010-11-24	1.26	6.14	-60.40	-38.09	925.0	20.0	11.72	73.0	18	55	0.0984384000	0.4641390800
2010-11-24	1.26	6.14	-60.40	-38.09	850.0	15.0	9.92	78.0	22	60	0.0984384000	0.4641390800
2010-11-24	1.26	6.14	-60.40	-38.09	700.0	8.8	6.73	66.0	12	70	0.0984384000	0.4641390800
2010-11-24	1.26	6.14	-60.40	-38.09	500.0	-5.9	0.29	6.0	7	40	0.0984384000	0.4641390800
2010-11-24	1.26	6.14	-60.40	-38.09	400.0	-16.7	0.03	1.0	19	315	0.0984384000	0.4641390800
2010-11-24	1.26	6.14	-60.40	-38.09	300.0	-33.7	0.27	36.0	43	245	0.0984384000	0.4641390800
2010-11-26	0.00	0.00	0.00	-52.58	1000.0	25.0	13.16	65.0	6	40	0.0569610000	1.5369210968
2010-11-26	0.00	0.00	0.00	-52.58	925.0	20.2	9.11	56.0	11	35	0.0569610000	1.5369210968
2010-11-26	0.00	0.00	0.00	-52.58	850.0	15.2	8.66	67.0	12	55	0.0569610000	1.5369210968
2010-11-26	0.00	0.00	0.00	-52.58	700.0	12.6	0.24	2.0	13	85	0.0569610000	1.5369210968
2010-11-26	0.00	0.00	0.00	-52.58	500.0	-5.5	0.05	1.0	20	75	0.0569610000	1.5369210968
2010-11-26	0.00	0.00	0.00	-52.58	400.0	-16.5	0.03	1.0	12	60	0.0569610000	1.5369210968
2010-11-26	0.00	0.00	0.00	-52.58	300.0	-32.1	0.18	21.0	39	285	0.0569610000	1.5369210968
2010-11-28	65.47	106.98	-35.43	-25.20	1000.0	25.2	15.14	74.0	3	5	0.1051170000	0.3022152500
2010-11-28	65.47	106.98	-35.43	-25.20	925.0	20.6	12.84	77.0	20	55	0.1051170000	0.3022152500
2010-11-28	65.47	106.98	-35.43	-25.20	850.0	15.4	10.68	82.0	8	85	0.1051170000	0.3022152500
2010-11-28	65.47	106.98	-35.43	-25.20	700.0	12.2	0.26	2.0	15	35	0.1051170000	0.3022152500
2010-11-28	65.47	106.98	-35.43	-25.20	500.0	-4.7	0.12	2.0	11	70	0.1051170000	0.3022152500
2010-11-28	65.47	106.98	-35.43	-25.20	400.0	-17.7	0.02	1.0	1	5	0.1051170000	0.3022152500
2010-11-28	65.47	106.98	-35.43	-25.20	300.0	-31.3	0.01	1.0	35	285	0.1051170000	0.3022152500
2010-11-29	52.73	75.49	-19.10	-13.90	1000.0	25.2	14.21	69.0	11	40	0.0723692105	0.9035108421
2010-11-29	52.73	75.49	-19.10	-13.90	925.0	19.8	12.84	81.0	27	55	0.0723692105	0.9035108421
2010-11-29	52.73	75.49	-19.10	-13.90	850.0	14.4	11.19	91.0	25	65	0.0723692105	0.9035108421
2010-11-29	52.73	75.49	-19.10	-13.90	700.0	12.2	1.60	13.0	14	60	0.0723692105	0.9035108421
2010-11-29	52.73	75.49	-19.10	-13.90	500.0	-5.7	0.05	1.0	10	70	0.0723692105	0.9035108421
2010-11-29	52.73	75.49	-19.10	-13.90	400.0	-18.1	0.03	1.0	12	345	0.0723692105	0.9035108421
2010-11-29	52.73	75.49	-19.10	-13.90	300.0	-30.7	0.01	1.0	29	325	0.0723692105	0.9035108421
2010-11-30	939.91	1211.49	0.00	0.00	1000.0	24.6	17.72	89.0	5	30	0.0583377857	0.8372301429
2010-11-30	939.91	1211.49	0.00	0.00	925.0	19.4	15.38	99.0	17	45	0.0583377857	0.8372301429
2010-11-30	939.91	1211.49	0.00	0.00	850.0	14.8	12.61	100.0	17	90	0.0583377857	0.8372301429
2010-11-30	939.91	1211.49	0.00	0.00	700.0	12.0	0.23	2.0	13	20	0.0583377857	0.8372301429
2010-11-30	939.91	1211.49	0.00	0.00	500.0	-5.5	0.05	1.0	5	345	0.0583377857	0.8372301429
2010-11-30	939.91	1211.49	0.00	0.00	400.0	-16.7	0.03	1.0	21	300	0.0583377857	0.8372301429
2010-11-30	939.91	1211.49	0.00	0.00	300.0	-30.9	0.01	1.0	39	300	0.0583377857	0.8372301429
2010-12-01	0.00	0.00	0.00	0.00	1000.0	23.2	14.39	79.0	4	100	0.0506231389	1.9099284722
2010-12-01	0.00	0.00	0.00	0.00	925.0	19.2	11.95	78.0	10	45	0.0506231389	1.9099284722
2010-12-01	0.00	0.00	0.00	0.00	850.0	15.8	6.38	48.0	15	60	0.0506231389	1.9099284722
2010-12-01	0.00	0.00	0.00	0.00	700.0	10.2	1.24	11.0	16	40	0.0506231389	1.9099284722
2010-12-01	0.00	0.00	0.00	0.00	500.0	-7.9	0.04	1.0	46	5	0.0506231389	1.9099284722
2010-12-01	0.00	0.00	0.00	0.00	400.0	-16.3	0.03	1.0	32	335	0.0506231389	1.9099284722
2010-12-01	0.00	0.00	0.00	0.00	300.0	-31.9	0.01	1.0	39	290	0.0506231389	1.9099284722
2010-12-02	6.33	21.94	-30.09	-16.43	1000.0	22.8	14.95	84.0	3	10	0.1069982857	0.6667538571
2010-12-02	6.33	21.94	-30.09	-16.43	925.0	19.0	10.98	73.0	13	35	0.1069982857	0.6667538571
2010-12-02	6.33	21.94	-30.09	-16.43	850.0	14.2	8.66	72.0	13	35	0.1069982857	0.6667538571
2010-12-02	6.33	21.94	-30.09	-16.43	700.0	10.6	0.20	2.0	10	350	0.1069982857	0.6667538571
2010-12-02	6.33	21.94	-30.09	-16.43	500.0	-5.1	0.06	1.0	7	60	0.1069982857	0.6667538571
2010-12-02	6.33	21.94	-30.09	-16.43	400.0	-15.5	0.03	1.0	19	340	0.1069982857	0.6667538571
2010-12-02	6.33	21.94	-30.09	-16.43	300.0	-32.3	0.01	1.0	30	295	0.1069982857	0.6667538571
2010-12-03	1.98	5.15	-45.44	-32.22	1000.0	24.4	14.86	76.0	3	160	0.0734732593	1.4061618519
2010-12-03	1.98	5.15	-45.44	-32.22	925.0	19.2	9.74	64.0	11	45	0.0734732593	1.4061618519
2010-12-03	1.98	5.15	-45.44	-32.22	850.0	13.2	8.72	77.0	10	45	0.0734732593	1.4061618519
2010-12-03	1.98	5.15	-45.44	-32.22	700.0	12.2	0.23	2.0	5	35	0.0734732593	1.4061618519
2010-12-03	1.98	5.15	-45.44	-32.22	500.0	-4.5	0.06	1.0	17	190	0.0734732593	1.4061618519
2010-12-03	1.98	5.15	-45.44	-32.22	400.0	-15.3	0.03	1.0	17	255	0.0734732593	1.4061618519
2010-12-03	1.98	5.15	-45.44	-32.22	300.0	-30.7	0.14	14.0	31	270	0.0734732593	1.4061618519
2010-12-04	0.00	0.00	0.00	0.00	1000.0	23.8	12.18	65.0	1	5	0.0623998333	1.8252308333
2010-12-04	0.00	0.00	0.00	0.00	925.0	19.0	9.61	64.0	5	40	0.0623998333	1.8252308333
2010-12-04	0.00	0.00	0.00	0.00	850.0	13.8	8.78	75.0	7	95	0.0623998333	1.8252308333
2010-12-04	0.00	0.00	0.00	0.00	700.0	9.8	5.83	53.0	20	250	0.0623998333	1.8252308333
2010-12-04	0.00	0.00	0.00	0.00	500.0	-4.5	0.06	1.0	24	245	0.0623998333	1.8252308333
2010-12-04	0.00	0.00	0.00	0.00	400.0	-16.9	1.06	42.0	26	245	0.0623998333	1.8252308333
2010-12-04	0.00	0.00	0.00	0.00	300.0	-31.7	0.27	30.0	29	245	0.0623998333	1.8252308333
2010-12-05	1.54	6.24	-51.25	-37.37	1000.0	23.6	14.67	79.0	1	5	0.0546915000	2.4405162500
2010-12-05	1.54	6.24	-51.25	-37.37	925.0	19.6	10.69	68.0	7	40	0.0546915000	2.4405162500
2010-12-05	1.54	6.24	-51.25	-37.37	850.0	14.0	9.40	79.0	7	45	0.0546915000	2.4405162500
2010-12-05	1.54	6.24	-51.25	-37.37	700.0	8.6	3.40	34.0	10	245	0.0546915000	2.4405162500
2010-12-05	1.54	6.24	-51.25	-37.37	500.0	-6.5	3.83	81.0	22	230	0.0546915000	2.4405162500
2010-12-05	1.54	6.24	-51.25	-37.37	400.0	-15.7	0.03	1.0	29	235	0.0546915000	2.4405162500
2010-12-05	1.54	6.24	-51.25	-37.37	300.0	-31.7	0.41	45.0	33	235	0.0546915000	2.4405162500
2010-12-08	415.13	530.63	-124.60	-17.11	1000.0	25.4	17.94	86.0	3	25	0.0849759091	0.7397810909
2010-12-08	415.13	530.63	-124.60	-17.11	925.0	21.4	11.27	64.0	12	75	0.0849759091	0.7397810909
2010-12-08	415.13	530.63	-124.60	-17.11	850.0	17.0	10.82	75.0	15	75	0.0849759091	0.7397810909
2010-12-08	415.13	530.63	-124.60	-17.11	700.0	9.6	3.96	37.0	16	95	0.0849759091	0.7397810909
2010-12-08	415.13	530.63	-124.60	-17.11	500.0	-5.9	2.05	42.0	12	225	0.0849759091	0.7397810909
2010-12-08	415.13	530.63	-124.60	-17.11	400.0	-16.9	1.52	60.0	5	345	0.0849759091	0.7397810909
2010-12-08	415.13	530.63	-124.60	-17.11	300.0	-32.3	0.22	26.0	32	260	0.0849759091	0.7397810909
2010-12-09	172.93	275.98	-19.53	-11.18	1000.0	24.4	15.83	81.0	7	80	0.1180592667	0.4784748667
2010-12-09	172.93	275.98	-19.53	-11.18	925.0	20.2	12.68	78.0	16	90	0.1180592667	0.4784748667
2010-12-09	172.93	275.98	-19.53	-11.18	850.0	15.6	8.31	63.0	23	100	0.1180592667	0.4784748667
2010-12-09	172.93	275.98	-19.53	-11.18	700.0	10.8	4.02	35.0	24	70	0.1180592667	0.4784748667
2010-12-09	172.93	275.98	-19.53	-11.18	500.0	-5.9	2.23	45.0	4	305	0.1180592667	0.4784748667
2010-12-09	172.93	275.98	-19.53	-11.18	400.0	-17.3	0.93	38.0	2	330	0.1180592667	0.4784748667
2010-12-09	172.93	275.98	-19.53	-11.18	300.0	-33.1	0.43	55.0	26	255	0.1180592667	0.4784748667
2010-12-10	247.75	331.34	-6.10	-3.49	1000.0	24.2	16.44	85.0	13	95	0.1009820370	0.5017863704
