"","date","powerdry","powerhumid","stdpowerwind","powerall","cape","cape_virt","pm10_mean","pm10_std","pm10_nbValues"
"4636",2007-10-04,563,834,0.42,1397.2,2138.34,2373.59,"15,5","6,36",2
"4637",2007-10-05,539,888,0.43,1427.79,2480.94,2754.97,"20,25","5,68",4
"4638",2007-10-06,600,1539,0.51,2140.58,2037.57,2278.78,"21,67","6,35",6
"4639",2007-10-07,568,1354,0.45,1923.75,2138.25,2390.01,"16,5","2,65",4
"4640",2007-10-08,523,1312,0,1836,1524.57,1763.83,"16","7,07",2
"4641",2007-10-09,641,963,0.52,1605.45,2420.72,2696.51,"20,75","9,78",8
"4642",2007-10-10,725,993,0.9,1722.27,1200.2,1312.47,"15","7,55",3
"4643",2007-10-11,657,641,0.38,1301.85,1137.05,1299.91,"22,67","5,13",3
"4644",2007-10-12,891,3490,1.73,4383.25,536.35,804.18,"47","6,13",6
"4645",2007-10-14,506,952,0.7,1459.4,1184.69,1388.38,"22,67","2,52",3
"4646",2007-10-15,630,560,0.35,1192.13,271.87,384.99,"41","5,07",8
"4647",2007-10-16,629,1070,0,1700,1507.6,1807.26,"21","7,07",2
"4648",2007-10-17,618,1523,0.49,2141.65,1289.07,1580.48,"26,75","10,05",4
"4649",2007-10-18,820,193,0.67,1014.22,2.03,3.76,"22","6,48",6
"4650",2007-10-20,522,565,0.35,1089.13,3151.24,3364.69,"16,33","3,51",3
"4651",2007-10-21,442,1049,0.53,1492.5,2275.22,2487.4,"16,25","7,44",8
"4652",2007-10-22,562,567,0.5,1130.33,1935.1,2124.15,"17,33","5,13",3
"4653",2007-10-23,499,787,0.45,1288.75,2006.3,2194.39,"20,25","3,86",4
"4654",2007-10-24,372,950,0.47,1323.27,1134.42,1285.67,"20,2","13,85",5
"4655",2007-10-25,419,608,0,1028,2755.93,2984.23,"17,25","6,65",4
"4656",2007-10-26,572,281,0,856,545.86,646.36,"17","3,61",3
"4657",2007-10-27,430,1149,0.47,1581.27,2849.82,3113.9,"10,78","2,86",9
"4658",2007-10-28,555,1344,0,1902,1835.84,2042.05,"9,33","3,21",3
"4659",2007-10-29,701,910,0.53,1614.5,1427.51,1611.26,"20,5","0,71",2
"4660",2007-10-30,552,2252,0.84,2807.36,1403.51,1666.17,"25,8","4,6",5
"4661",2007-10-31,489,936,0.49,1428.67,1498.12,1751.06,"63,75","8,34",4
"4662",2007-11-01,614,443,0,1060,1598.78,1833.32,"49,67","11,59",3
"4663",2007-11-02,627,1564,0.74,2192.53,2104.43,2390.38,"26,8","6,71",10
"4664",2007-11-03,347,389,0.5,737.36,2433.07,2683.14,"20,67","4,73",3
"4665",2007-11-04,606,1914,0.72,2520.83,1315.51,1578.01,"19,25","4,57",4
"4666",2007-11-05,453,616,0.48,1070.3,1515.75,1708.12,"27,25","14,41",4
"4667",2007-11-06,618,1007,0.52,1626.5,2329.13,2596.18,"23,25","7,54",4
"4668",2007-11-07,594,1051,0.63,1646.8,1676.35,1931.58,"20,33","8,02",3
"4669",2007-11-08,596,1776,0.45,2373.75,1591.12,1888.35,"23,5","8",10
"4670",2007-11-09,562,992,0,1556,1667.12,1914.42,"18,33","7,64",3
"4671",2007-11-10,438,418,0.4,858.18,1762.19,1988.49,"19","7,44",4
"4672",2007-11-11,891,2842,0.48,3736.31,180.19,276.57,"13","6,03",6
"4673",2007-11-12,830,1979,0.49,2812.67,183.04,285.26,"18,67","5,51",3
"4674",2007-11-13,498,370,0.52,870.55,1480.54,1696.28,"19,33","4,73",3
"4675",2007-11-14,480,355,0.45,837.75,930.86,1052.81,"45,8","9,55",10
"4676",2007-11-15,623,901,0.43,1526.06,1247.11,1434.89,"37","4,24",2
"4677",2007-11-16,679,647,0,1329,1981.67,2226.34,"37,5","8,7",4
"4678",2007-11-17,558,775,0.32,1336.9,2606.95,2895.51,"39,83","9,39",6
"4679",2007-11-18,497,1471,0.82,1970,1996.78,2294.34,"32,5","3",4
"4680",2007-11-20,382,705,0,1089,1124.29,1379.76,"20,5","5,84",10
"4681",2007-11-21,504,1066,0,1571,326.15,539.24,"18","6,08",3
"4682",2007-11-22,590,1177,0.52,1767.54,707.46,889.53,"18,5","10,91",4
"4683",2007-11-23,516,896,0.34,1413.12,465.39,643.52,"36,6","13,83",5
"4684",2007-11-24,722,1302,0.75,2024.82,484.52,703.26,"26,5","6,45",4
"4685",2007-11-25,510,625,0.45,1137.8,905.46,1152.61,"24,67","4,51",3
"4686",2007-11-26,690,2447,0.66,3140.19,505.22,771.94,"29,56","6,54",9
"4687",2007-11-27,520,1557,1.31,2079.29,1103.69,1403.23,"29","2,83",2
"4688",2007-11-28,373,697,0.44,1071.22,374.77,540.48,"33","10,03",4
"4689",2007-11-29,408,954,0,1363,118.84,212.84,"31","11,02",5
"4690",2007-11-30,429,1243,0.51,1672.62,201.67,360.45,"34,67","15,31",3
"4691",2007-12-01,576,1697,0.89,2274.21,122.17,228.65,"22,67","4,51",3
"4692",2007-12-02,415,1367,0,1783,458.9,664.52,"26,2","13,35",10
"4693",2007-12-03,709,1952,0.33,2661.11,289.13,421.31,"32,67","11,59",3
"4694",2007-12-04,737,2132,0.75,2869.81,824.09,1085.03,"35,25","7,32",4
"4695",2007-12-05,559,183,0.5,742.25,1002.94,1193.11,"23","4,36",3
"4696",2007-12-06,718,713,0.5,1433.64,856.97,1065.94,"28,75","7,41",4
"4697",2007-12-07,525,1351,0.43,1878.79,1086.01,1357.4,"27","8,66",3
"4698",2007-12-08,550,1026,0,1579,1104.46,1350.58,"32,43","13,29",7
"4699",2007-12-09,523,1521,0,2045,784.94,1004.71,"26","3,61",3
"4700",2007-12-10,551,1395,0.26,1947.07,484.49,650.5,"32,25","9,6",4
"4701",2007-12-11,658,362,0.36,1022.86,1249.72,1389.78,"14,75","0,96",4
"4702",2007-12-12,564,514,0.79,1081.42,2280.47,2455.69,"28,75","3,95",4
"4703",2007-12-13,521,796,1.38,1319.31,643.34,866.56,"25,67","4,73",3
"4704",2007-12-14,638,2833,0.4,3474.18,0,35.89,"19","4,47",9
"4705",2007-12-15,696,2113,0.66,2812.81,929.93,1145.98,"21,67","3,51",3
"4706",2007-12-16,575,1197,0.72,1775.67,86.69,144.66,"20,75","2,22",4
"4707",2007-12-17,719,2315,0.36,3035.86,44.53,82.91,"23","3,85",6
"4708",2007-12-18,524,305,0.85,831.5,1328.35,1522.1,"27,5","3,54",2
"4709",2007-12-19,604,896,0.4,1501.82,561.5,746.19,"18","5,66",2
"4710",2007-12-20,616,1670,0.52,2287.5,438.78,660.07,"23,44","8,62",9
"4711",2007-12-21,570,672,0.8,1243.06,61.85,120.55,"18,5","6,36",2
"4712",2007-12-22,527,1222,0.68,1749.75,25.53,95.7,"17,75","6,13",4
"4713",2007-12-23,783,1620,0.54,2404.21,782.17,1013.43,"14,17","7,25",6
"4714",2007-12-24,582,646,0,1229,31.98,100.11,"19","3,46",3
"4715",2007-12-25,599,1106,0,1707,99.82,205.9,"17,67","3,79",3
"4716",2007-12-26,789,2376,0.73,3166.77,93.95,200.47,"22,67","7,86",9
"4717",2007-12-27,511,1979,0.44,2491.78,732.01,983.37,"26","6,24",3
"4718",2007-12-28,689,3512,0.9,4202.85,1154.07,1459.59,"25,75","6,8",4
"4719",2007-12-29,879,4106,0.48,4988.31,363.55,450.63,"24,67","4,89",6
"4720",2007-12-30,633,816,0.62,1451.53,296.47,462.3,"19,5","3,11",4
"4721",2007-12-31,719,2361,0.28,3083.08,774.12,1013.58,"26","4,24",2
"4722",2008-01-01,703,2738,0.4,3444.82,144.63,238.27,"26,38","6,78",8
"4723",2008-01-02,810,3652,0.3,4465.09,0,2.05,"23,33","6,66",3
"4724",2008-01-03,713,2386,0.38,3100.15,10.6,103.44,"26,75","13,5",4
"4725",2008-01-04,448,1790,0.36,2239.14,43.97,103.23,"28","12,41",4
"4726",2008-01-05,401,1240,0.87,1643.38,127.75,275.7,"28","7,96",4
"4727",2008-01-06,552,1910,0.52,2463.55,129.65,264.19,"18,67","7,37",3
"4728",2008-01-07,421,772,0.47,1194.29,45.09,111.71,"21","11,15",8
"4729",2008-01-08,612,1041,0.76,1653.92,418.39,608,"14,67","3,21",3
"4730",2008-01-09,584,420,0,1005,707.99,882.13,"15,67","2,08",3
"4731",2008-01-10,446,269,0.53,715.86,670.34,820.99,"16,4","3,51",5
"4732",2008-01-11,515,784,0.64,1300.92,1461.86,1678.87,"17",NA,1
"4733",2008-01-12,510,829,0.98,1341.18,1753.53,1964.06,"17,67","6,43",3
"4734",2008-01-13,682,1529,0.77,2212.86,774.71,994.58,"15,38","9,21",8
"4735",2008-01-14,801,1626,0.6,2428.18,687.12,914.8,"15,67","9,07",3
"4736",2008-01-15,576,1257,0.97,1834.75,192.08,391.51,"14,33","8,5",3
"4737",2008-01-16,420,996,0.52,1418.54,74.59,179.4,"27,67","19,5",3
"4738",2008-01-17,540,1266,0.43,1807.79,60.23,143.53,"20,75","6,18",4
"4739",2008-01-18,651,2257,0.7,2910.09,1199.55,1469.46,"21,67","3,51",3
"4740",2008-01-19,813,2626,0.5,3441.67,1024.63,1269.7,"21,22","7,26",9
"4741",2008-01-20,933,3092,1.25,4029.69,131.66,182.21,"17,33","3,79",3
"4742",2008-01-21,997,3750,0,4750,407.75,515.77,"17,33","3,79",3
"4743",2008-01-22,959,3465,0.45,4427.25,14.08,22.98,"25,6","5,94",5
"4744",2008-01-23,695,2182,0.9,2880.85,126.9,219.11,"26,33","6,66",3
"4745",2008-01-24,632,2073,0.44,2708.24,77.78,162.59,"27,5","0,71",2
"4746",2008-01-25,637,2640,0.83,3279.17,230.65,486.08,"23,33","9,71",9
"4747",2008-01-27,5,46,0,53,137.52,289.06,"20,5","7",4
"4748",2008-01-28,741,2590,0.5,3333.63,51.04,137.31,"24,2","8,98",5
"4749",2008-01-29,525,346,0,872,165.27,233.16,"23,25","8,5",4
"4750",2008-01-30,462,1112,0.44,1575.77,121.74,263.38,"24,33","8,96",3
"4751",2008-02-01,235,926,0,1163,0,0,"19,67","5,13",3
"4752",2008-02-03,359,367,0.96,728.25,240.18,311.4,"39,2","7,6",5
"4753",2008-02-04,680,1487,0.93,2169.06,49.8,84.7,"41","4,08",4
"4754",2008-02-05,520,808,0.83,1329.71,413.49,552.61,"30,33","6,11",3
"4755",2008-02-06,723,2150,0.48,2875.69,110.21,188.95,"23,33","8,96",9
"4756",2008-02-07,701,2290,0.7,2992.44,40.49,75.63,"27,5","7,78",2
"4757",2008-02-08,619,1717,0.73,2338.29,467.04,647.37,"29,75","11,12",4
"4758",2008-02-09,688,1491,0.51,2180.57,256.36,358.51,"24,4","7,77",5
"4759",2008-02-10,641,736,1.35,1378.33,299.53,358.66,"19,5","2,65",4
"4760",2008-02-11,532,861,0.63,1394.6,290.66,381.67,"30,33","15,5",3
"4761",2008-02-12,571,1908,0.77,2480.29,782.31,994.2,"28,88","9,31",8
"4762",2008-02-13,611,993,0.83,1605.83,174.47,280.86,"29,67","4,73",3
"4763",2008-02-14,640,2447,0.52,3089.53,227.86,412.99,"34,25","7,5",4
"4764",2008-02-15,562,957,0.47,1523.07,336.18,521.86,"31,17","6,31",6
"4765",2008-02-16,691,3291,0.28,3984.92,54.73,95.53,"24,75","4,03",4
"4766",2008-02-17,692,351,0.63,1044.8,33.03,44.87,"15,33","4,62",3
"4767",2008-02-18,522,3274,0.35,3797.87,68.25,138.64,"22,89","5,64",9
"4768",2008-02-19,380,599,1,981,39.54,68.02,"27,67","8,33",3
"4769",2008-02-20,668,2552,0.82,3222,6.93,33.39,"31,5","8,96",4
"4770",2008-02-21,465,297,0.52,764.45,52.66,85.98,"23,83","9,06",6
"4771",2008-02-22,749,2831,0.51,3582.42,30.1,69.07,"27,5","8,58",4
"4772",2008-02-23,909,3382,0.5,4293.36,24.66,41.07,"23,33","6,66",3
"4773",2008-02-24,745,3017,0.51,3764.38,29.25,65.58,"20,11","7,34",9
"4774",2008-02-25,479,638,0.89,1118.88,142.27,250.78,"18,67","7,37",3
"4775",2008-02-26,964,3985,0,4951,9.62,33.89,"21,5","7,85",4
"4776",2008-02-27,791,1814,0.52,2608.55,76.05,123.69,"24,33","6,65",6
"4777",2008-02-28,895,4015,0.76,4912.43,139.95,220.73,"22,25","4,99",4
"4778",2008-02-29,777,2891,0.5,3671.38,19.3,81.75,"25,67","5,69",3
"4779",2008-03-01,684,3882,0.38,4569.83,12.08,40.06,"23,29","4,92",7
"4780",2008-03-02,823,3945,1.16,4771.07,0,5.37,"20","1",3
"4781",2008-03-03,805,5236,1.23,6043.33,0,0.39,"23,25","5,19",4
"4782",2008-03-04,582,1589,0.67,2172.08,38.37,147.5,"27,33","5,85",6
"4783",2008-03-05,552,1071,0.47,1624.29,63.51,131.46,"25,5","5,8",4
"4784",2008-03-06,774,2589,0.9,3364.86,6.64,65.21,"25,33","5,51",3
"4785",2008-03-07,402,849,0.39,1253.17,115.27,250.15,"31","6,63",9
"4786",2008-03-08,538,1924,0.59,2462.73,1.15,42.33,"29,33","6,51",3
"4787",2008-03-09,573,3478,0.61,4052.71,116.03,223.29,"24,5","4,2",4
"4788",2008-03-10,473,3202,0.88,3677.1,109.62,201.63,"24,33","4,84",6
"4789",2008-03-11,621,2080,1.13,2703,25.04,60.47,"25,75","5,56",4
"4790",2008-03-12,695,759,0.51,1455.42,16.02,25.18,"27","17,78",3
"4791",2008-03-13,791,1996,0.52,2789.5,232.81,413.99,"23,11","6,77",9
"4792",2008-03-14,619,2742,0.5,3362.67,144.11,228.27,"22,33","12,06",3
"4793",2008-03-16,608,1672,0.52,2282.53,115.01,158.78,"18,83","9,75",6
"4794",2008-03-17,677,2453,0.8,3132.21,35.95,70.74,"14,75","4,43",4
"4795",2008-03-18,671,1342,0.65,2014.62,164.08,261.37,"27,33","6,81",3
"4796",2008-03-19,509,424,0.76,934.08,27.3,41.82,"38,22","20,64",9
"4797",2008-03-20,539,1971,0.57,2510.94,55.27,99.55,"40,33","13,61",3
"4798",2008-03-21,693,1786,0.46,2479.93,18.81,43.25,"28,33","14,57",3
"4799",2008-03-22,761,2240,0,3002,25.4,40.59,"19,67","4,68",6
"4800",2008-03-23,903,3351,0.48,4254.69,5.49,18.14,"18","5,66",2
"4801",2008-03-24,980,2757,0.65,3739.57,24.52,43.65,"24,67","5,69",3
"4802",2008-03-25,842,2245,0.67,3088.58,51.46,76.14,"23,12","5,51",8
"4803",2008-03-26,513,142,0.76,657,48.74,80.8,"25,33","7,51",3
"4804",2008-03-27,586,1081,0.3,1669.91,20.98,27.83,"31,25","5,91",4
"4805",2008-03-28,681,925,1.34,1608.15,11.14,22.29,"30,83","6,82",6
"4806",2008-03-29,526,900,1.32,1429.69,82.39,140.81,"25,25","4,5",4
"4807",2008-03-30,508,713,0.74,1222.53,547.99,628.81,"24,33","4,73",3
"4808",2008-03-31,489,389,0.29,880.08,57.64,89.4,"28,22","6,83",9
"4809",2008-04-01,512,1348,0.51,1863.43,18.6,67.31,"27,67","5,51",3
"4810",2008-04-02,515,186,1.05,705.11,16.22,27.64,"34","7,44",4
"4811",2008-04-03,668,1696,0.63,2365.36,7.62,21.38,"25,4","6,58",5
"4812",2008-04-04,587,2140,0.98,2729.61,68.46,166.69,"36","6,24",3
"4813",2008-04-05,490,1033,0.52,1525.5,7.65,32.53,"28","3,61",3
"4814",2008-04-06,663,768,0.73,1432.71,98.25,169.84,"21,22","4,52",9
"4815",2008-04-07,696,1214,0.52,1911.53,5.34,16.72,"25","5,29",3
"4816",2008-04-08,542,2324,0.75,2867.75,65.77,125.49,"24,5","6,35",4
"4817",2008-04-09,605,2248,0.89,2855.2,9.35,40.2,"26,83","6,37",6
"4818",2008-04-10,468,429,0.91,898,56.96,90.54,"25","6,98",4
"4819",2008-04-11,504,672,0.38,1177.15,338.96,455.17,"22,67","10,69",3
"4820",2008-04-12,432,561,0.64,994.92,388.45,560.73,"22,89","8,78",9
"4821",2008-04-13,707,963,0.75,1671.75,1394.08,1564.91,"23","5,57",3
"4822",2008-04-14,904,1808,0.64,2715.18,414.64,497.36,"23","6,22",4
"4823",2008-04-15,963,1669,0.38,2634.85,688.09,823.5,"21,8","2,68",5
"4824",2008-04-16,846,1180,0.52,2028.5,1424.05,1626.93,"19,5","4,2",4
"4825",2008-04-17,1029,2123,0.27,3154.07,147.24,294.08,"25,33","5,86",3
"4826",2008-04-18,946,2082,0.63,3029.69,199.4,324.8,"28","7,66",9
"4827",2008-04-19,730,1937,0.64,2668.08,93.56,219.32,"20,67","3,06",3
"4828",2008-04-20,651,1925,0,2577,51.38,187.85,"21,5","2,65",4
"4829",2008-04-21,656,2599,0.82,3257,151.57,351.68,"19,4","6,11",5
"4830",2008-04-22,916,1452,0.51,2369.56,109.59,195.98,"28,25","6,13",4
"4831",2008-04-23,1000,2670,0.65,3671,48.23,87.03,"42,33","3,79",3
"4832",2008-04-24,1030,2976,0.88,4008,393.47,606.15,"43,5","4,07",8
"4833",2008-04-25,718,1625,0.51,2345.62,277.32,393.71,"35,33","2,08",3
"4834",2008-04-26,899,1969,0.42,2870.8,194.59,312.03,"19,33","2,08",3
"4835",2008-04-27,925,2405,0,3333,380.01,572.56,"21,6","5,5",5
"4836",2008-04-28,927,2648,0.44,3576.77,9.08,54.67,"39,75","3,2",4
"4837",2008-04-29,1028,2976,0.8,4005.85,1.81,8.65,"41","7,07",2
"4838",2008-04-30,888,2352,0.44,3241.23,8.09,55.83,"36,89","9,8",9
"4839",2008-05-01,342,2352,0.51,2694.38,65.89,155.23,"24","4,36",3
"4840",2008-05-02,734,3096,0.36,3830.86,0.88,52.27,"19,25","4,57",4
"4841",2008-05-04,593,916,0.6,1510,30.63,92.31,"26,5","3,32",4
"4842",2008-05-05,581,946,0.47,1527.71,67.8,131.88,"31,33","8,74",3
"4843",2008-05-06,527,1355,0.69,1884.45,1362.92,1564.12,"29,89","5,84",9
"4844",2008-05-07,729,1466,0.82,2199,715.11,875.97,"70","3,46",3
"4845",2008-05-08,1044,2477,0.48,3524.69,445.41,591.59,"100,75","8,42",4
"4846",2008-05-09,943,2654,0.46,3601.73,94.64,220.13,"98,6","4,56",5
"4847",2008-05-10,959,2416,0.35,3378.13,235.94,385.17,"76,25","1,5",4
"4848",2008-05-11,650,3131,0,3784,33.65,112.75,"30","5,2",3
"4849",2008-05-12,663,3234,0.73,3899.07,932.1,1209.24,"35,33","5,98",9
"4850",2008-05-17,646,1222,0.71,1869.5,1195.78,1431.73,"27","1,73",3
"4851",2008-05-19,691,3049,0.53,3742.5,17.05,118.53,"29,33","8,33",3
"4852",2008-05-20,908,4255,0.77,5165,0,3.29,"23,5","6,35",4
"4853",2008-05-21,667,3790,0.63,4458.44,11.57,98.44,"23,4","8,85",5
"4854",2008-05-22,689,4374,0.69,5064.15,26.75,125.68,"22,5","5,45",4
"4855",2008-05-23,429,2031,0.29,2461.08,13.66,49.01,"16,5","4,95",2
"4856",2008-05-24,540,2648,0.46,3189.27,250.84,507.09,"23,44","6,75",9
"4857",2008-05-25,602,2367,0.45,2970,63.31,232.94,"21","7",3
"4858",2008-05-26,449,675,0.78,1126,487,678.92,"16,75","3,77",4
"4859",2008-05-27,582,1923,0,2508,1483.3,1774.22,"32,8","3,35",5
"4860",2008-05-28,723,1624,0.46,2350.73,960.46,1118.57,"28,75","3,1",4
"4861",2008-05-29,743,2068,0.53,2813.56,869.58,1072.74,"41","6,24",3
"4862",2008-05-30,689,2188,0.58,2878.79,494.6,666.39,"29,22","10,76",9
"4863",2008-05-31,643,1311,0.82,1955.45,1289.07,1558.48,"19,33","4,04",3
"4864",2008-06-01,565,1469,0,2035,464.08,688.24,"17,75","2,06",4
"4865",2008-06-02,756,2490,0.7,3248.21,1669.89,1957.51,"23,4","7,13",5
"4866",2008-06-03,388,493,0.51,882.58,2167.88,2399.4,"25","8,54",3
"4867",2008-06-04,641,1530,0,2172,1979.42,2219.11,"24,33","4,73",3
"4868",2008-06-05,595,278,0.7,874.93,1027.91,1248.89,"20,11","5,37",9
"4869",2008-06-06,837,3595,0.5,4434.36,23.07,84.25,"24,5","7,78",2
"4870",2008-06-07,631,769,0.4,1403.18,2463.99,2728.57,"18,67","3,51",3
"4871",2008-06-08,668,1576,0,2247,1496.25,1787.37,"19,25","5,56",4
"4872",2008-06-09,530,2180,0.32,2712.1,1267.14,1521.29,"20","7",3
"4873",2008-06-10,740,1538,0,2280,1223.11,1480.14,"17","7,07",2
"4874",2008-06-11,490,2106,0.49,2598.67,1127.36,1398.86,"15,44","8,4",9
"4875",2008-06-12,674,877,0.43,1554,2149.32,2379.01,"28,33","6,11",3
"4876",2008-06-13,613,1056,0.43,1673.21,1849.58,2034.23,"39,5","3,54",2
"4877",2008-06-15,691,741,0.38,1436.14,74.57,100.81,"48,67","2,08",3
"4878",2008-06-16,648,2721,0.58,3373,2313.16,2496.5,"65","8,72",3
"4879",2008-06-17,767,2003,0.7,2773.6,1177.52,1434.7,"47,12","4,73",8
"4880",2008-06-18,653,2271,0.52,2927.62,595.67,779.06,"35","5,29",3
"4881",2008-06-19,804,1397,0.52,2205.6,1218.44,1469.25,"46","10,15",3
"4882",2008-06-20,602,648,0.52,1254.46,1868.52,2032.16,"51,33","11,15",3
"4883",2008-06-21,722,2782,0.5,3507.33,459.29,589.86,"51,33","5,51",3
"4884",2008-06-22,720,2202,0,2926,981.7,1201.05,"30","2,83",2
"4885",2008-06-23,603,1307,0.47,1913.27,1712.43,1984.02,"42,75","4,27",8
"4886",2008-06-24,869,1416,0,2291,1952.51,2203.34,"52,33","6,66",3
"4887",2008-06-25,932,3417,0.3,4354.91,1376.51,1615.35,"48","13",3
"4888",2008-06-26,911,2117,0.29,3031.08,596.56,771.06,"29","12,03",4
"4889",2008-06-27,618,1162,0.47,1784.29,1142.08,1383.98,"30","8,89",3
"4890",2008-06-28,404,793,0,1200,179.07,283.84,"41,33","5,51",3
"4891",2008-06-29,977,2721,0.52,3701.5,1133.92,1354.76,"43","5,85",9
"4892",2008-06-30,987,2866,0.63,3857.8,1011.14,1243.23,"38,33","9,02",3
"4893",2008-07-01,841,2212,0.45,3056.25,637.11,853.43,"19","0",2
"4894",2008-07-02,738,633,0,1374,54.86,89.7,"26,25","5,19",4
"4895",2008-07-03,696,1332,0.52,2030.6,2006.88,2277.54,"38","3,61",3
"4896",2008-07-04,625,1065,0.63,1692.2,1249.98,1510.26,"21","2",3
"4897",2008-07-05,506,1054,0,1562,740.54,928.78,"18,67","11,31",9
"4898",2008-07-06,656,1802,0.52,2460.38,1616.37,1911.22,"47,33","4,04",3
"4899",2008-07-07,701,3331,0.39,4034.82,417.91,667.99,"36,33","9,24",3
"4900",2008-07-08,707,2856,0.52,3564.6,937.42,1077.48,"39,5","9,26",4
"4901",2008-07-09,615,638,0.39,1255.18,1578.99,1780.96,"36,67","16,77",3
"4902",2008-07-10,673,3100,0,3777,1722.29,1955.85,"23,67","8,08",3
"4903",2008-07-11,799,3488,0,4291,1408.48,1669.63,"45,67","8",9
"4904",2008-07-12,775,2208,0.64,2985.88,1472.67,1756.57,"51","1,73",3
"4905",2008-07-13,465,666,0.45,1134.25,1840.27,2111.64,"29,33","2,31",3
"4906",2008-07-14,516,476,0.51,995.43,1602.65,1772.37,"32,25","5,97",4
"4907",2008-07-15,539,1289,0.26,1831.07,1287.4,1527.97,"48,33","1,53",3
"4908",2008-07-16,536,767,1.81,1307.12,2072.8,2328.28,"47,5","6,36",2
"4909",2008-07-17,384,492,0,880,2261.49,2446.99,"51,33","14,75",9
"4910",2008-07-18,614,1808,0.49,2425.33,2155.72,2422.73,"22","8,19",3
"4911",2008-07-19,571,1001,0.49,1574.67,1945.1,2178.27,"31,67","3,79",3
"4912",2008-07-20,780,1739,0.4,2522.18,2751.22,3058.29,"38","0",3
"4913",2008-07-21,879,2158,0.44,3040.23,1400.69,1628,"43,33","11,06",3
"4914",2008-07-23,682,1299,0,1983,1517.34,1787.77,"24,44","9,81",9
"4915",2008-07-24,692,1455,0,2149,497.21,704.76,"20","6,56",3
"4916",2008-07-25,693,2469,0.35,3165.12,654.66,900.99,"17,67","4,93",3
"4917",2008-07-26,625,1648,0.54,2276.09,2587.06,2919.76,"23,67","2,89",3
"4918",2008-07-27,887,4195,0.43,5084.21,1257.04,1519.6,"26,5","4,95",2
"4919",2008-07-28,537,879,0,1419,1024.72,1123.02,"22","6",3
"4920",2008-07-29,658,1677,0.53,2338.44,1886.94,2168.86,"29,44","9,42",9
"4921",2008-07-30,593,778,0.35,1373.87,2227.53,2478.22,"56,5","17,68",2
"4922",2008-07-31,563,483,0,1048,2732.74,2989.97,"42","8,49",2
"4923",2008-08-01,587,830,0.41,1419.83,2988.89,3279.27,"23,5","3,54",2
"4924",2008-08-02,616,1882,0.63,2500.8,2052.09,2363.52,"20","1,41",2
"4925",2008-08-03,874,2959,0.4,3835.82,1164.68,1433.5,"28","0",2
"4926",2008-08-04,899,2322,0.43,3223.21,1362.04,1570.55,"42,88","5,89",8
"4927",2008-08-05,602,789,0,1395,2411.56,2661.9,"31","17,78",3
"4928",2008-08-29,395,742,0.48,1139.7,2308,2539.82,"14","0",2
"4929",2008-08-30,600,1706,0.52,2307.54,1952.48,2237.83,"14","3,61",3
"4930",2008-09-01,590,1008,0.47,1598.71,1335.84,1565.31,"23",NA,1
"4931",2008-09-02,304,2001,0,2307,1911.26,2138.78,"16",NA,1
"4932",2008-09-03,476,2920,0.51,3397.42,1692.4,1955.68,"17,25","2,92",8
"4933",2008-09-04,581,2227,0.32,2809.11,2415.18,2776.35,"14",NA,1
"4934",2008-09-05,572,1241,0.41,1815.8,2085.53,2379.41,"20",NA,1
"4935",2008-09-06,435,1274,0.55,1712.15,3736.33,3995.54,"16","1,63",4
"4936",2008-09-07,413,693,0.83,1108.12,430.52,508.09,"42",NA,1
"4937",2008-09-08,510,1562,0.43,2074.21,2530.77,2816.59,"28",NA,1
"4938",2008-09-09,550,1890,0.53,2441.56,2146.09,2444.71,"19,44","6,37",9
"4939",2008-09-10,684,1552,0,2238,1562.26,1774.81,"15",NA,1
"4940",2008-09-11,579,1280,0.28,1861.08,2923.5,3240.59,"20",NA,1
"4941",2008-09-12,611,1076,0,1689,1784.52,2013.73,"15,75","2,63",4
"4942",2008-09-13,432,299,0.47,733,2392.68,2544.98,"18",NA,1
"4943",2008-09-14,537,1053,0,1591,2087.24,2364.7,"18",NA,1
"4944",2008-09-15,526,972,0,1499,2738.46,3031.41,"26,25","13,34",8
"4945",2008-09-16,502,1056,0.36,1558.86,2117.07,2368.15,"20",NA,1
"4946",2008-09-17,475,687,0,1163,2757.43,3015.89,"24",NA,1
"4947",2008-09-18,567,212,0,780,2116.36,2278.9,"24,5","8,54",4
"4948",2008-09-19,596,539,0,1136,1393.11,1527.01,"18",NA,1
"4949",2008-09-20,396,497,0.44,895.78,2710.1,2931.76,"17",NA,1
"4950",2008-09-22,521,1404,0.3,1926.91,1283.17,1539.06,"12",NA,1
"4951",2008-09-23,593,631,0,1225,1089.71,1286.03,"12",NA,1
"4952",2008-09-24,591,618,0.52,1209.6,2007.75,2253.57,"16,75","5,12",4
"4953",2008-09-25,594,1204,0.3,1799.09,1993.55,2211.67,"18",NA,1
"4954",2008-09-26,511,1626,0.5,2137.67,1876.53,2077.5,"19",NA,1
"4955",2008-09-27,472,356,0,830,2092,2307.05,"16,67","6,86",6
"4956",2008-09-28,501,387,0.52,888.45,2068.27,2265.72,"16",NA,1
"4957",2008-09-29,615,695,0.46,1311.27,2304.46,2549.85,"22",NA,1
"4958",2008-09-30,539,805,0.48,1344.7,2677.69,2928.42,"25","5,72",4
"4959",2008-10-01,661,1266,0.39,1927.17,1883.06,2166.82,"23",NA,1
"4960",2008-10-02,504,1369,0,1874,2243.23,2557.9,"15",NA,1
