"","date","powerdry","powerhumid","powerwind","stdpowerwind","cape","cape_virt","station_name","powerall","normed_dry","normed_humid","normed_wind","normed_cape","normed_cape_virt"
"9318","2010-06-05",607,1987,1.08,0.29,928.98,1189.83,"barbade",2595.08,-0.205230954843158,0.531868569091854,-1.02564102564103,0.0398827297898909,-0.12778808534667
"9319","2010-06-06",507,792,1.82,0.4,2068.66,2344.6,"barbade",1300.82,-0.636116856256463,-0.788850697936583,-0.393162393162393,1.27738748031924,1.02140725204695
"9320","2010-06-07",619,527,1.91,0.3,1827.35,2068.14,"barbade",1147.91,-0.153524646673561,-1.08172986593871,-0.316239316239316,1.01536456919485,0.778082523292865
"9321","2010-06-08",393,700,3.06,0.24,2198.51,2485.15,"barbade",1096.06,-1.12732678386763,-0.89052950343166,0.666666666666667,1.41838319126988,1.15234138668172
"9322","2010-06-09",556,244,4.33,0.5,922.69,1036.4,"barbade",804.33,-0.424982764563943,-1.39450271327682,1.75213675213675,0.0330528258863131,-0.134130601379422
"9323","2010-06-10",515,1310,2.64,0.5,963.7,1233.94,"barbade",1827.64,-0.601645984143399,-0.216354814823002,0.307692307692308,0.0775829306694175,-0.0927782035251885
"9324","2010-06-11",432,1944,1,0,1156.07,1446.27,"barbade",2377,-0.959281282316442,0.484344779566981,-1.09401709401709,0.286465063249905,0.101197918767394
"9325","2010-06-12",599,635,1.11,0.74,1192.95,1427.02,"barbade",1235.11,-0.239701826956222,-0.962367789922746,-1,0.326510668331614,0.13838583471141
"9326","2010-06-13",553,1322,2,0,2173.77,2487.97,"barbade",1877,-0.437909341606343,-0.203092361932339,-0.239316239316239,1.39151962647266,1.12739482918566
"9327","2010-06-14",414,291,3,0,470.58,712.94,"barbade",708,-1.03684074457084,-1.34255810612173,0.615384615384616,-0.457864162006624,-0.590015326906788
"9328","2010-06-15",674,1878,3,0,891.33,1144.86,"barbade",2555,0.0834625991037573,0.411401288668339,0.615384615384616,-0.000998968456485107,-0.165752430121405
"9329","2010-06-16",639,2166,27.22,15.67,1636.29,1953.73,"barbade",2832.22,-0.0673474663908997,0.72970015804423,21.3162393162393,0.807904880829578,0.585427338361634
"9330","2010-06-17",573,980,2,0,2129.08,2416.77,"barbade",1555,-0.351732161323681,-0.58107226931621,-0.239316239316239,1.34299364786362,1.08233170653007
